type,review_score,total_reviews,review_bucket
Paid,0.9530201342281879,149,50-200
Paid,0.9038171481610395,8619,1k-10k
Paid,0.7151515151515152,165,50-200
Paid,0.7934959349593496,615,200-1k
Paid,0.7845528455284553,246,200-1k
Paid,0.9490472245236122,2414,1k-10k
Paid,0.9065800162469537,1231,1k-10k
Paid,0.9044401544401545,1036,1k-10k
Paid,0.9107358262967431,829,200-1k
Paid,0.856140350877193,285,200-1k
Paid,0.6952380952380952,210,200-1k
Paid,0.7857142857142857,126,50-200
Paid,0.9174757281553398,206,200-1k
Paid,0.7330316742081447,221,200-1k
Paid,0.9047619047619048,231,200-1k
Paid,0.86587361530715,15888,10k+
Paid,0.7286063569682152,818,200-1k
Paid,0.8758620689655172,145,50-200
Paid,0.5180722891566265,83,50-200
Paid,0.6905829596412556,223,200-1k
Paid,0.51,100,50-200
Paid,0.8166666666666667,60,50-200
Paid,0.9185393258426966,356,200-1k
Paid,0.9563758389261745,298,200-1k
Paid,0.6402877697841727,139,50-200
Paid,0.9025182778229082,1231,1k-10k
Paid,0.4482758620689655,58,50-200
Paid,0.8188888888888889,900,200-1k
Paid,0.5733333333333334,75,50-200
Paid,0.9411764705882353,391,200-1k
Paid,0.864406779661017,59,50-200
Paid,0.8058252427184466,103,50-200
Paid,0.33064516129032256,124,50-200
Paid,0.6782932667992853,59318,10k+
Paid,0.9594907407407407,2592,1k-10k
Paid,0.41237113402061853,97,50-200
Paid,0.9147286821705426,129,50-200
Paid,0.7833333333333333,60,50-200
Paid,0.8870967741935484,124,50-200
Paid,0.19796954314720813,394,200-1k
Paid,0.8779342723004695,213,200-1k
Paid,0.7572815533980582,103,50-200
Paid,0.8908045977011494,174,50-200
Paid,0.8151815181518152,1212,1k-10k
Paid,0.7306122448979592,245,200-1k
Paid,0.8970588235294118,136,50-200
Paid,0.7318840579710145,828,200-1k
Paid,0.7446808510638298,94,50-200
Paid,0.9792559574832848,17499,10k+
Paid,0.8125,192,50-200
Paid,0.5760869565217391,184,50-200
Paid,0.9427621214773324,17139,10k+
Paid,0.5316455696202531,158,50-200
Paid,0.957272545668435,45053,10k+
Paid,0.8949172461071394,20422,10k+
Paid,0.713125845737483,1478,1k-10k
Paid,0.805702217529039,2841,1k-10k
Paid,0.8,145,50-200
Paid,0.5194805194805194,154,50-200
Paid,0.6262626262626263,99,50-200
Paid,0.8291062801932367,1656,1k-10k
Paid,0.75177304964539,282,200-1k
Paid,0.8266033254156769,421,200-1k
Paid,0.9504132231404959,121,50-200
Paid,0.8113207547169812,53,50-200
Paid,0.7916666666666666,72,50-200
Paid,0.9743589743589743,78,50-200
Paid,0.7793696275071633,349,200-1k
Paid,0.8032418952618454,4010,1k-10k
Paid,0.9092575618698442,1091,1k-10k
Paid,0.9642857142857143,616,200-1k
Paid,0.6165418746533555,14424,10k+
Paid,0.5623678646934461,473,200-1k
Paid,0.7242718446601941,515,200-1k
Paid,0.8376068376068376,117,50-200
Paid,0.919605077574048,709,200-1k
Paid,0.9664804469273743,179,50-200
Paid,0.800094831673779,21090,10k+
Paid,0.8391608391608392,143,50-200
Paid,0.667741935483871,310,200-1k
Paid,0.44047619047619047,84,50-200
Paid,0.7444444444444445,90,50-200
Paid,0.7926829268292683,82,50-200
Paid,0.9230769230769231,52,50-200
Paid,0.49416909620991256,686,200-1k
Paid,0.7264957264957265,117,50-200
Paid,0.9717514124293786,177,50-200
Paid,0.7592137592137592,407,200-1k
Paid,0.895741556534508,681,200-1k
Paid,0.66,50,50-200
Paid,0.7966101694915254,59,50-200
Paid,0.7674418604651163,129,50-200
Paid,0.8033088235294118,1632,1k-10k
Paid,0.9776536312849162,179,50-200
Paid,0.9261992619926199,271,200-1k
Paid,0.7178571428571429,560,200-1k
Paid,0.9118311981914092,1327,1k-10k
Paid,0.7073170731707317,205,200-1k
Paid,0.6987951807228916,83,50-200
Paid,1.0,54,50-200
Paid,0.7026719727117681,1759,1k-10k
Paid,0.7615384615384615,130,50-200
Paid,0.9368800188946622,16936,10k+
Paid,0.9451219512195121,2460,1k-10k
Paid,0.8098591549295775,142,50-200
Paid,0.8152666434297665,2869,1k-10k
Paid,0.9531317241109503,25561,10k+
Paid,0.9652860818204877,27597,10k+
Paid,0.9664031620553359,506,200-1k
Paid,0.8059701492537313,67,50-200
Paid,0.6078431372549019,51,50-200
Paid,0.6629834254143646,181,50-200
Paid,0.909933774834437,755,200-1k
Paid,0.8829787234042553,94,50-200
Paid,0.4868421052631579,228,200-1k
Paid,0.7422303473491774,1094,1k-10k
Paid,0.9435600578871202,691,200-1k
Paid,0.9494252873563218,870,200-1k
Paid,0.9122257053291536,638,200-1k
Paid,0.693069306930693,707,200-1k
Paid,0.84375,64,50-200
Paid,0.9620253164556962,79,50-200
Paid,0.42105263157894735,57,50-200
Paid,0.9696969696969697,66,50-200
Paid,0.956140350877193,114,50-200
Paid,0.6671742164699911,7881,1k-10k
Paid,0.825925925925926,270,200-1k
Paid,0.8032786885245902,61,50-200
Paid,0.819672131147541,61,50-200
Paid,0.7721518987341772,79,50-200
Paid,0.9157014157014157,3108,1k-10k
Paid,0.9164785553047404,3544,1k-10k
Paid,0.8209606986899564,458,200-1k
Paid,0.8295454545454546,88,50-200
Paid,0.9648218970258226,31639,10k+
Paid,0.9012345679012346,81,50-200
Paid,0.5147058823529411,68,50-200
Paid,0.8926282051282052,624,200-1k
Paid,0.8241758241758241,91,50-200
Paid,0.9407259407259407,3003,1k-10k
Paid,0.5482954545454546,704,200-1k
Paid,0.9196652719665271,1195,1k-10k
Paid,0.8279569892473119,93,50-200
Paid,0.7909191583610188,9030,1k-10k
Paid,0.9163533834586466,1064,1k-10k
Paid,0.7575293517100562,1959,1k-10k
Paid,0.8275862068965517,493,200-1k
Paid,0.6904761904761905,84,50-200
Paid,0.9360613810741688,391,200-1k
Paid,0.8647482014388489,2780,1k-10k
Paid,0.9908450704225352,1420,1k-10k
Paid,0.8882521489971347,349,200-1k
Paid,0.7290155440414507,1930,1k-10k
Paid,0.9345238095238095,168,50-200
Paid,0.5333333333333333,255,200-1k
Paid,0.9581151832460733,191,50-200
Paid,0.9241285649615211,22090,10k+
Paid,0.9506172839506173,81,50-200
Paid,0.4805194805194805,77,50-200
Paid,0.9523809523809523,63,50-200
Paid,0.9142857142857143,245,200-1k
Paid,0.9487951807228916,332,200-1k
Paid,0.6936026936026936,297,200-1k
Paid,0.7132867132867133,429,200-1k
Paid,0.9454545454545454,55,50-200
Paid,0.9312977099236641,131,50-200
Paid,0.8552522746071133,2418,1k-10k
Paid,0.7782705099778271,451,200-1k
Paid,0.10576923076923077,104,50-200
Paid,0.28160919540229884,174,50-200
Paid,0.898360655737705,305,200-1k
Paid,0.8478260869565217,230,200-1k
Paid,0.7929905011464133,3053,1k-10k
Paid,0.9164420485175202,371,200-1k
Paid,0.8343728343728344,1443,1k-10k
Paid,0.5733788395904437,293,200-1k
Paid,0.7075471698113207,106,50-200
Paid,0.6690647482014388,139,50-200
Paid,0.9602284315725066,4903,1k-10k
Paid,0.425531914893617,141,50-200
Paid,0.8088235294117647,272,200-1k
Paid,0.6904761904761905,294,200-1k
Paid,0.803030303030303,66,50-200
Paid,0.957676381589425,25116,10k+
Paid,0.8426573426573427,286,200-1k
Paid,0.9868421052631579,76,50-200
Paid,0.440084835630965,943,200-1k
Paid,0.7869565217391304,230,200-1k
Paid,0.9391304347826087,115,50-200
Paid,0.3880208333333333,384,200-1k
Paid,0.7911392405063291,158,50-200
Paid,0.9032258064516129,124,50-200
Paid,0.512396694214876,242,200-1k
Paid,0.8074074074074075,135,50-200
Paid,0.44370860927152317,302,200-1k
Paid,0.8224076281287247,839,200-1k
Paid,0.7170542635658915,258,200-1k
Paid,0.3484848484848485,66,50-200
Paid,0.5471698113207547,53,50-200
Paid,0.9708624708624709,858,200-1k
Paid,0.5211267605633803,71,50-200
Paid,0.9253731343283582,201,200-1k
Paid,0.5557692307692308,520,200-1k
Paid,0.7910588718369861,194830,10k+
Paid,0.82,100,50-200
Paid,0.704225352112676,71,50-200
Paid,0.96875,64,50-200
Paid,0.8030546623794212,1244,1k-10k
Paid,0.9646017699115044,226,200-1k
Paid,0.6140350877192983,114,50-200
Paid,0.89562569213732,3612,1k-10k
Paid,0.5892857142857143,112,50-200
Paid,0.891566265060241,83,50-200
Paid,0.7142857142857143,63,50-200
Paid,0.7594654788418709,449,200-1k
Paid,0.7777777777777778,117,50-200
Paid,0.6233766233766234,77,50-200
Paid,0.34600760456273766,526,200-1k
Paid,0.5395569620253164,632,200-1k
Paid,0.7454545454545455,55,50-200
Paid,0.95,60,50-200
Paid,0.9000410285609023,119429,10k+
Paid,0.2505612156795027,5791,1k-10k
Paid,0.9528857479387515,849,200-1k
Paid,0.630057803468208,346,200-1k
Paid,0.7967072816942269,13788,10k+
Paid,0.8897058823529411,136,50-200
Paid,0.8963815789473685,608,200-1k
Paid,0.9125,80,50-200
Paid,0.6681222707423581,229,200-1k
Paid,0.5630865484880083,2877,1k-10k
Paid,0.4074074074074074,81,50-200
Paid,0.8416338280092787,143124,10k+
Paid,0.6862745098039216,51,50-200
Paid,0.9642857142857143,84,50-200
Paid,0.890625,64,50-200
Paid,0.7887491243565925,65666,10k+
Paid,0.9125,480,200-1k
Paid,0.6449511400651465,921,200-1k
Paid,0.6024096385542169,83,50-200
Paid,0.638733705772812,537,200-1k
Paid,0.838006230529595,642,200-1k
Paid,0.6829268292682927,164,50-200
Paid,0.4583333333333333,72,50-200
Paid,0.9439252336448598,749,200-1k
Paid,0.8867924528301887,371,200-1k
Paid,0.7964458804523424,619,200-1k
Paid,0.7272727272727273,858,200-1k
Paid,0.7474600870827286,689,200-1k
Paid,0.8333333333333334,318,200-1k
Paid,0.6451612903225806,62,50-200
Paid,0.7936694021101993,1706,1k-10k
Paid,0.6982456140350877,570,200-1k
Paid,0.43902439024390244,82,50-200
Paid,0.6145833333333334,96,50-200
Paid,0.7439759036144579,996,200-1k
Paid,0.8064516129032258,155,50-200
Paid,0.7828571428571428,350,200-1k
Paid,0.75,148,50-200
Paid,0.9104477611940298,67,50-200
Paid,0.46296296296296297,54,50-200
Paid,0.9333333333333333,60,50-200
Paid,0.9629629629629629,81,50-200
Paid,0.4537037037037037,216,200-1k
Paid,0.9198717948717948,312,200-1k
Paid,0.5175438596491229,114,50-200
Paid,0.7219387755102041,392,200-1k
Paid,0.8469055374592834,307,200-1k
Paid,0.8928571428571429,56,50-200
Paid,0.5025380710659898,197,50-200
Paid,1.0,77,50-200
Paid,0.6848673946957878,641,200-1k
Paid,0.9272727272727272,110,50-200
Paid,0.8687196110210696,617,200-1k
Paid,0.7640117994100295,339,200-1k
Paid,0.9819819819819819,111,50-200
Paid,0.9160644643266804,34872,10k+
Paid,0.8978102189781022,274,200-1k
Paid,0.8608601373328515,2767,1k-10k
Paid,0.7792584009269988,1726,1k-10k
Paid,0.5967741935483871,62,50-200
Paid,0.8874061718098415,1199,1k-10k
Paid,0.9578947368421052,95,50-200
Paid,0.8905891354246366,2614,1k-10k
Paid,0.9669669669669669,333,200-1k
Paid,0.756198347107438,242,200-1k
Paid,0.7177553175441242,6629,1k-10k
Paid,0.8833333333333333,60,50-200
Paid,0.8980963045912654,893,200-1k
Paid,0.9684997330485852,1873,1k-10k
Paid,0.9631696428571429,1792,1k-10k
Paid,0.8487394957983193,119,50-200
Paid,0.9825033647375505,743,200-1k
Paid,0.7296350012086052,248220,10k+
Paid,0.7892030848329049,389,200-1k
Paid,0.9413383659668161,12717,10k+
Paid,0.6239645815481291,7002,1k-10k
Paid,0.9781818181818182,275,200-1k
Paid,0.974155069582505,1006,1k-10k
Paid,0.8264984227129337,951,200-1k
Paid,0.5714285714285714,56,50-200
Paid,0.903114186851211,867,200-1k
Paid,0.898876404494382,89,50-200
Paid,0.9632867132867133,1716,1k-10k
Paid,0.7806215722120659,547,200-1k
Paid,0.864406779661017,59,50-200
Paid,0.7624374161659141,1017635,10k+
Paid,0.34870317002881845,694,200-1k
Paid,0.9051181102362205,2540,1k-10k
Paid,0.5341463414634147,410,200-1k
Paid,0.8490566037735849,53,50-200
Paid,0.6352040816326531,392,200-1k
Paid,0.8502024291497976,494,200-1k
Paid,0.8604651162790697,129,50-200
Paid,0.9645390070921985,141,50-200
Paid,0.7134986225895317,363,200-1k
Paid,0.9855072463768116,69,50-200
Paid,0.8181818181818182,297,200-1k
Paid,0.901101184292541,4813,1k-10k
Paid,0.5592105263157895,152,50-200
Paid,0.9577464788732394,71,50-200
Paid,0.8867924528301887,53,50-200
Paid,0.9238476953907816,499,200-1k
Paid,0.9310344827586207,58,50-200
Paid,0.657608695652174,368,200-1k
Paid,0.7321428571428571,112,50-200
Paid,0.9251247920133111,601,200-1k
Paid,0.847457627118644,118,50-200
Paid,0.891097543660372,7043,1k-10k
Paid,0.41702127659574467,235,200-1k
Paid,0.8633093525179856,139,50-200
Paid,0.6870578443612152,7209,1k-10k
Paid,0.8511166253101737,403,200-1k
Paid,0.8923884514435696,381,200-1k
Paid,0.47126436781609193,87,50-200
Paid,0.6568364611260054,373,200-1k
Paid,0.9273023930384336,5516,1k-10k
Paid,0.914396887159533,257,200-1k
Paid,0.7543859649122807,456,200-1k
Paid,0.7558139534883721,86,50-200
Paid,0.8301886792452831,53,50-200
Paid,0.9411764705882353,153,50-200
Paid,0.9410604192355118,4055,1k-10k
Paid,0.7417337502494844,30062,10k+
Paid,0.9025974025974026,154,50-200
Paid,0.6753246753246753,154,50-200
Paid,0.9708029197080292,137,50-200
Paid,0.8239700374531835,267,200-1k
Paid,0.7029702970297029,202,200-1k
Paid,0.8545454545454545,55,50-200
Paid,0.9548974943052392,4390,1k-10k
Paid,0.6435331230283912,317,200-1k
Paid,0.579226686884003,1319,1k-10k
Paid,0.8909028065809484,72330,10k+
Paid,0.8347768154563624,1501,1k-10k
Paid,0.8829787234042553,188,50-200
Paid,0.8323353293413174,835,200-1k
Paid,0.8955223880597015,67,50-200
Paid,0.8567787971457697,3924,1k-10k
Paid,0.696969696969697,99,50-200
Paid,0.896797153024911,843,200-1k
Paid,0.7549019607843137,204,200-1k
Paid,0.848,125,50-200
Paid,0.92,50,50-200
Paid,0.5106382978723404,94,50-200
Paid,0.6719427580225499,4612,1k-10k
Paid,0.9692307692307692,65,50-200
Paid,0.9137931034482759,58,50-200
Paid,0.7777777777777778,72,50-200
Paid,0.9363636363636364,110,50-200
Paid,0.7452607144392382,23263,10k+
Paid,0.9295774647887324,71,50-200
Paid,0.8616815187911662,2581,1k-10k
Paid,0.11983471074380166,242,200-1k
Paid,0.8006872852233677,291,200-1k
Paid,0.7544378698224852,338,200-1k
Paid,0.9249329758713136,746,200-1k
Paid,0.7384615384615385,65,50-200
Paid,0.8064516129032258,1581,1k-10k
Paid,0.842391304347826,184,50-200
Paid,0.9550949913644214,579,200-1k
Paid,0.9347258485639687,383,200-1k
Paid,0.6875,80,50-200
Paid,0.8113207547169812,53,50-200
Paid,0.9262899262899262,407,200-1k
Paid,0.9814814814814815,54,50-200
Paid,0.8819444444444444,144,50-200
Paid,0.5753424657534246,73,50-200
Paid,0.872445117335352,5284,1k-10k
Paid,0.8702290076335878,131,50-200
Paid,0.8789443488238669,1743,1k-10k
Paid,0.8947368421052632,57,50-200
Paid,0.9444444444444444,126,50-200
Paid,0.5735294117647058,68,50-200
Paid,0.9356145681948298,45414,10k+
Paid,0.903448275862069,145,50-200
Paid,0.47540983606557374,61,50-200
Paid,0.8823529411764706,51,50-200
Paid,0.8504672897196262,107,50-200
Paid,0.8548387096774194,62,50-200
Paid,0.3010752688172043,93,50-200
Paid,0.9545454545454546,1980,1k-10k
Paid,0.9309309309309309,333,200-1k
Paid,0.9066666666666666,75,50-200
Paid,0.8928571428571429,84,50-200
Paid,0.7601768562280835,13118,10k+
Paid,0.8316993464052288,612,200-1k
Paid,0.8369565217391305,552,200-1k
Paid,0.5517241379310345,58,50-200
Paid,0.9206106870229007,655,200-1k
Paid,0.7254901960784313,51,50-200
Paid,0.8823529411764706,51,50-200
Paid,0.9803430468980849,71069,10k+
Paid,0.8916064698492462,25472,10k+
Paid,0.7260018639328985,2146,1k-10k
Paid,0.8333333333333334,66,50-200
Paid,0.9653846153846154,260,200-1k
Paid,0.9859154929577465,71,50-200
Paid,0.7937219730941704,223,200-1k
Paid,0.9078341013824884,217,200-1k
Paid,0.76,125,50-200
Paid,0.8598084462309563,80604,10k+
Paid,0.9590163934426229,122,50-200
Paid,0.7950617283950617,1215,1k-10k
Paid,0.7402799377916018,643,200-1k
Paid,0.8804071246819338,786,200-1k
Paid,0.965287049399199,749,200-1k
Paid,0.4764705882352941,170,50-200
Paid,0.6774193548387096,62,50-200
Paid,0.9418386491557224,533,200-1k
Paid,0.9452054794520548,73,50-200
Paid,0.5087719298245614,57,50-200
Paid,0.773109243697479,238,200-1k
Paid,0.8237410071942446,278,200-1k
Paid,0.6703296703296703,91,50-200
Paid,0.7195121951219512,82,50-200
Paid,0.6111111111111112,54,50-200
Paid,0.9634146341463414,82,50-200
Paid,0.7623762376237624,303,200-1k
Paid,0.8690476190476191,84,50-200
Paid,0.8041237113402062,194,50-200
Paid,0.6804123711340206,97,50-200
Paid,0.9132569558101473,1833,1k-10k
Paid,0.6164383561643836,73,50-200
Paid,0.7358490566037735,53,50-200
Paid,0.7053571428571429,112,50-200
Paid,0.34782608695652173,161,50-200
Paid,0.9227861771058316,1852,1k-10k
Paid,0.9908675799086758,438,200-1k
Paid,0.8660869565217392,575,200-1k
Paid,0.8925233644859814,214,200-1k
Paid,0.6683168316831684,404,200-1k
Paid,0.8652849740932642,772,200-1k
Paid,0.7804878048780488,123,50-200
Paid,0.922418405564473,1869,1k-10k
Paid,0.8877551020408163,196,50-200
Paid,0.7863193562049979,4722,1k-10k
Paid,0.9758179231863442,703,200-1k
Paid,0.3689217758985201,946,200-1k
Paid,0.8318815331010453,2296,1k-10k
Paid,0.7789934354485777,914,200-1k
Paid,0.8119266055045872,872,200-1k
Paid,0.9090909090909091,88,50-200
Paid,0.894065446478092,5409,1k-10k
Paid,0.9542682926829268,328,200-1k
Paid,0.6865625,6400,1k-10k
Paid,0.9552845528455285,246,200-1k
Paid,0.8811188811188811,143,50-200
Paid,0.9344262295081968,61,50-200
Paid,0.9157894736842105,190,50-200
Paid,0.7857142857142857,70,50-200
Paid,0.9318181818181818,176,50-200
Paid,0.9175101214574899,1976,1k-10k
Paid,0.738255033557047,149,50-200
Paid,0.7517985611510791,278,200-1k
Paid,0.7553191489361702,94,50-200
Paid,0.761094674556213,1352,1k-10k
Paid,0.7192982456140351,57,50-200
Paid,0.7449664429530202,149,50-200
Paid,0.6666666666666666,60,50-200
Paid,0.6890756302521008,119,50-200
Paid,0.5751633986928104,153,50-200
Paid,0.9340659340659341,91,50-200
Paid,0.9459459459459459,111,50-200
Paid,0.7575757575757576,99,50-200
Paid,0.6061365059486538,4791,1k-10k
Paid,0.9116541353383458,532,200-1k
Paid,0.625,96,50-200
Paid,0.391304347826087,92,50-200
Paid,0.8936274509803922,2040,1k-10k
Paid,0.9760514561372163,139925,10k+
Paid,0.7745098039215687,102,50-200
Paid,0.6956521739130435,69,50-200
Paid,0.8461849010900283,2477,1k-10k
Paid,0.864,375,200-1k
Paid,0.8732737611697806,3693,1k-10k
Paid,0.7817638266068759,4683,1k-10k
Paid,0.9033816425120773,207,200-1k
Paid,0.9571713147410359,1004,1k-10k
Paid,0.6842105263157895,76,50-200
Paid,0.8666666666666667,135,50-200
Paid,0.4426229508196721,183,50-200
Paid,0.6373106060606061,1056,1k-10k
Paid,0.9525690551569898,34429,10k+
Paid,0.4745762711864407,59,50-200
Paid,0.8920863309352518,139,50-200
Paid,0.8575689783743475,1341,1k-10k
Paid,0.9068651358785774,51259,10k+
Paid,0.9836956521739131,184,50-200
Paid,0.9462809917355371,242,200-1k
Paid,0.875,64,50-200
Paid,0.8320610687022901,131,50-200
Paid,0.8929961089494164,514,200-1k
Paid,0.9185249744545291,33274,10k+
Paid,0.7994336951392166,6357,1k-10k
Paid,0.9432624113475178,141,50-200
Paid,0.985663082437276,279,200-1k
Paid,0.9411764705882353,544,200-1k
Paid,0.9255344869270887,28953,10k+
Paid,0.8153846153846154,715,200-1k
Paid,0.575,160,50-200
Paid,0.864406779661017,59,50-200
Paid,0.8697318007662835,261,200-1k
Paid,0.8848362039851402,2961,1k-10k
Paid,0.3076923076923077,78,50-200
Paid,0.7352422907488987,2270,1k-10k
Paid,0.935064935064935,154,50-200
Paid,0.7844827586206896,232,200-1k
Paid,0.887284396309667,4986,1k-10k
Paid,0.7096774193548387,93,50-200
Paid,0.7966101694915254,59,50-200
Paid,0.986013986013986,143,50-200
Paid,0.7528693528693529,4095,1k-10k
Paid,0.6496870278437298,4633,1k-10k
Paid,0.5,114,50-200
Paid,0.45045045045045046,111,50-200
Paid,0.9013452914798207,669,200-1k
Paid,0.75,76,50-200
Paid,0.9338316113431523,4549,1k-10k
Paid,0.836423118865867,917,200-1k
Paid,0.8542408853179716,13193,10k+
Paid,0.8863636363636364,528,200-1k
Paid,0.9009269988412515,3452,1k-10k
Paid,0.8387096774193549,62,50-200
Paid,0.6896551724137931,58,50-200
Paid,0.9463788300835655,1436,1k-10k
Paid,0.8098859315589354,263,200-1k
Paid,0.8370044052863436,227,200-1k
Paid,0.5283018867924528,53,50-200
Paid,0.8252911813643927,601,200-1k
Paid,0.5701581027667985,1012,1k-10k
Paid,0.5720741075463173,19917,10k+
Paid,0.6379310344827587,116,50-200
Paid,1.0,52,50-200
Paid,0.8060884070058382,2398,1k-10k
Paid,0.9166666666666666,60,50-200
Paid,0.6991150442477876,113,50-200
Paid,0.8631578947368421,95,50-200
Paid,0.8236303587618184,30884,10k+
Paid,0.8160377358490566,212,200-1k
Paid,0.9619047619047619,210,200-1k
Paid,0.5967741935483871,248,200-1k
Paid,0.8615384615384616,65,50-200
Paid,0.9291953414505029,7556,1k-10k
Paid,0.18029087261785356,3988,1k-10k
Paid,0.9377568995889607,1703,1k-10k
